Restaurant ID,Restaurant First Active Date,GMV (Gross Merchandise Value) (EUR),Total Sales Before Discount (EUR),Commission (EUR),Bolt Investments to User Discounts (EUR),Restaurant Investments to User Discount (EUR),Net Rate (%),Requested Orders,Total Number of Delivered Orders,Monthly Active Users,New Users,Menu Conversion (%),Availability Rate (%),Menu Photo Coverage (%),restaurant Average Rates,Restaurant Total Rates,Restaurant Avergae Cooking Time
26772,44427,263.851075,249.006687,70.4510167,4.30941215,0,0.16875122,20,19,17,0,0.1369863,0.999276042,0.057142857,,0,17.2631588
27036,44427,2281.139146,2126.422886,637.9268638,102.5061676,0,0.11345416,167,166,126,5,0.212198228,0.989449918,0,4.214285851,59,6.969879627
27060,44427,8716.222314,8212.600569,1600.025414,31.48223205,2463.7804,0.09503424,422,421,335,3,0.211402625,0.875266314,0,4,124,10.52731609
26773,44427,1324.584779,1191.640824,345.5533197,82.63877031,0,0.1128885,80,79,74,4,0.097205348,0.967203438,0.111111112,3.900000095,39,17.03797531
26762,44425,507.423434,459.773267,103.2407675,26.93956026,0,0.03592045,50,48,39,4,0.209205016,0.969259083,0.645569623,3.333333254,10,24.8125
26442,44418,996.204017,924.543589,254.8153348,48.1864122,0,0.07704468,76,75,60,2,0.165938869,0.974504948,0.710526288,4.125,33,25.26666641
26370,44418,788.112194,722.410335,192.5158294,54.79038373,0,0.05067097,57,56,47,4,0.172727272,0.936607003,0.942528725,4.199999809,21,41.30356979
26002,44415,523.740998,500.256099,124.7204459,58.15590828,20.5555,0.06282469,22,22,20,2,0.065868266,0.990807772,0.034883723,,0,23.36363602
26003,44415,317.484837,297.510036,69.18170727,7.67428334,31.4282,0.10799516,14,14,13,0,0.070707068,0.990695477,0.052631579,5,5,19.2142849
26318,44413,6111.595192,5873.746431,1727.917752,342.0606691,0,0.16447956,239,238,183,7,0.180166543,0.904058635,0.114093959,4.782608509,110,25.36134529
26107,44411,6993.767405,6384.728541,1255.714562,58.92153982,1036.2817,0.06865749,390,384,205,3,0.262295067,0.96051085,1,4.533333302,136,19.06510353
21250,44410,103.495206,90.776338,22.69461503,0,0,0.06189547,10,9,9,2,0.078125,0.960748732,1,,0,99.66666412
21252,44410,952.496871,846.132524,209.0670946,0,0,0.03138945,82,81,77,2,0.11614731,1,1,4.833333492,29,60.80246735
25637,44405,2984.051749,2729.634533,818.3056422,152.0691503,0,0.10814279,189,189,145,7,0.168772563,0.967356801,0.047673099,4.5,72,14.06349182
23721,44401,800.724024,710.086591,204.4657697,43.07168851,0,0.0650256,56,56,53,2,0.162790701,0.998732269,0.447432756,4.199999809,21,13.64285755
25192,44400,968.845454,891.03207,267.3096207,57.55174902,0,0.10668838,66,62,58,5,0.15571776,0.955734134,0.577464759,4.875,39,31.08064461
25635,44399,2680.826832,2604.642212,449.8165693,9.44883218,1019.7507,0.11884129,81,80,68,1,0.118421055,0.986611962,0.29285714,3.666666746,11,22.82500076
24896,44397,2865.951666,2616.02908,402.4222448,201.2804225,0,-0.05021306,181,177,149,10,0.100958824,0.949364603,0.500530243,4.470588207,76,13.15819168
25472,44396,3289.322431,3013.57693,583.0798714,12.78336475,904.0735,0.07286006,186,186,137,1,0.155216292,0.811741889,0.171428576,4.578947544,87,12.09139824
25047,44393,4452.758103,4225.917023,753.8818935,0.53131686,1778.7471,0.09623789,187,179,147,3,0.084409595,0.974007964,0.952380955,4.647058964,79,17.20670319
24897,44393,2849.271309,2565.488102,404.0113645,150.2608704,0,-0.0409579,184,180,140,7,0.118523315,0.962006211,0.426900595,4.181818008,46,18.71111107
22571,44392,775.684135,712.77203,84.31106409,125.9636346,0,-0.05369785,33,33,32,2,0.152073726,0.966081142,0.680000007,,0,24.39393997
23102,44389,953.247008,879.769956,204.8314845,35.69149533,87.2677,0.05726441,74,72,63,2,0.167800456,1,0.901754379,3,12,13.59722233
24707,44387,2273.682307,2017.07814,477.0757717,78.04577844,182.131,0.0348682,168,163,147,7,0.185349613,0.94946748,1,4.210526466,80,16.47852707
21248,44386,423.948632,380.258181,92.78232307,0,0,0.06856436,37,36,33,0,0.147410363,0.880315542,1,4.5,18,82.1111145
24282,44384,22.044053,18.089083,4.5222896,0,0,0.04907806,3,2,2,1,0.030612245,0.81297946,1,4.5,9,24.5
24283,44384,155.137945,141.525912,35.38041349,6.68036354,0,0.05059389,11,11,9,0,0.057591625,0.877753198,1,2,2,22.63636398
24496,44380,451.634127,414.396143,124.3188425,2.09059459,0,0.15867342,39,33,13,0,0.155737698,0.982885242,0.789086461,5,5,17.51515198
23058,44379,93.68527,80.797619,20.19940458,0,0,0.06139674,8,7,7,0,0.090909094,0.82022661,1,,0,64.42857361
23065,44379,159.392091,148.691067,37.17276692,0,0,0.09658635,13,12,12,1,0.033505153,0.641188383,1,4.333333492,13,75.25
23057,44379,415.080765,376.700846,94.1778639,2.96254744,0,0.06512286,36,35,29,3,0.087804876,1,1,4.5,9,44.22857285
23063,44379,0,0,0,0,0,,0,0,0,0,0,0.894788921,1,,0,
21238,44375,284.356194,265.259474,64.97177159,0,0,0.12098623,25,21,18,1,0.071225069,0.918660402,1,4.5,27,132.8095245
23740,44375,5321.052466,4884.200028,874.6736861,1.25269065,1955.1911,0.07855311,278,274,231,6,0.085910656,0.958996058,1,4.032258034,125,15.33211708
21237,44375,146.750512,130.657481,32.66702154,0,0,0.08221634,12,12,11,1,0.060301509,1,1,2,2,97.83333588
21268,44375,284.637305,259.618848,64.44504039,0,0,0.09269979,25,24,23,0,0.08305648,1,1,3.599999905,18,141.4583282
21258,44375,189.308437,176.076838,42.46572606,0,0,0.10241471,22,16,15,0,0.062146891,0.843604863,1,,0,244.0625
21251,44375,80.039508,74.347899,18.58591596,0,0,0.06611774,6,5,4,1,0.031914894,0.958888888,1,,0,104.1999969
24239,44375,2686.212161,2496.268066,268.4534259,39.66897643,746.4104,0.08516991,170,164,128,2,0.228378385,0.921931446,0,,0,33.73170853
22262,44373,3703.975519,3466.255042,1013.023467,146.1029608,0,0.13468724,266,266,172,8,0.297727287,0.940910041,0,4.470588207,76,10.0714283
24258,44372,789.974557,756.187128,204.1705242,46.55072622,0,0.12305467,33,33,31,0,0.075688072,0.843395889,0.136690646,5,5,33.87878799
21266,44372,250.092344,224.333968,56.09425664,0,0,0.11177077,21,19,18,0,0.05882353,0.980732441,1,,0,70.21052551
21263,44372,235.954204,212.994725,53.25132931,0,0,0.08812014,19,19,18,0,0.074509807,0.815702796,1,5,5,8.473684311
21264,44372,52.293719,49.498234,12.37455861,0,0,0.13364668,4,4,4,1,0.034188036,0.753774643,1,,0,117.25
21259,44372,156.411817,142.61281,34.59949069,0,0,0.0475198,15,14,11,0,0.055350553,1,1,4.25,17,155.0714264
21260,44372,306.249751,272.123805,68.0330718,0,0,0.06971112,25,25,24,1,0.065445028,0.947057903,1,5,10,43.40000153
21257,44368,1300.753101,1186.87525,292.8154955,0,0,0.08623323,103,99,90,6,0.099029124,0.97244966,1,4.727272511,52,46.94949341
23552,44364,2115.768797,1994.962438,397.557828,42.83734935,449.5715,0.08486217,140,129,113,3,0.174242422,0.968839884,0.857142866,3.714285612,26,22.7674427
21196,44357,799.408524,739.637232,176.0366992,5.76378241,142.4145,0.10614401,53,53,47,0,0.125890732,0.894506276,0.976190448,3.5,14,8.641509056
23099,44356,1297.598278,1230.149565,218.9961927,1.58140197,493.1216,0.07786886,68,68,57,2,0.081730768,0.997719228,0.507042229,2.5,5,17.9264698
22970,44352,7616.06739,7278.847062,1284.011731,42.17176792,2907.9457,0.08944048,343,338,306,8,0.110966481,0.962596297,0.45161289,3.9375,126,7.562129974
22776,44350,1823.408972,1709.226607,314.9854265,7.11196961,512.7674,0.07793351,97,97,78,1,0.162207365,0.958368361,0,4.714285851,33,16.9484539
22769,44349,2468.001804,2266.247884,608.9575867,147.671495,65.0586,0.06847947,179,179,135,8,0.152136758,0.991196215,0,4.5,54,9.268156052
14898,44344,2679.536526,2456.291766,519.7114465,438.6159776,0,-0.08955837,148,143,123,5,0.161616161,0.995890141,0.887614667,4,56,16.58741188
22216,44343,1423.663112,1348.351777,322.9492899,24.35908344,258.9606,0.11824903,100,91,66,2,0.255154639,0.980952501,0,4.363636494,48,28.95604324
22241,44341,1101.613668,999.820544,245.6092202,46.2178372,163.103,0.06735204,64,62,51,1,0.08525034,0.82392776,0.318302393,4.75,19,18.93548393
22075,44340,150.29487,139.269387,32.03477545,0,0,0.10101898,15,14,10,0,0.128205135,0.961933851,0.87152034,5,15,13.78571415
21909,44336,22.98063,16.947748,4.2348154,0.52526238,0,-0.05453551,2,2,2,0,0.01459854,0.761259437,1,,0,18.5
21918,44336,477.367138,430.562123,107.6521336,19.86487736,0,0.05623493,35,33,28,1,0.07,0.878794432,0.967741907,4,16,18.60606003
21904,44336,13.512666,11.818288,2.95457203,0,0,0.09623825,1,1,1,0,0.016129032,0.569528162,0.973684192,4,4,16
21914,44336,0,0,0,0,0,,1,0,0,0,0.007246377,0.621313393,1,,0,
21920,44336,101.3945,90.561233,22.63609339,4.25279552,0,0.06687057,8,7,7,0,0.035242289,0.877820313,0.967741907,1,1,21.1428566
21917,44336,19.641009,12.861046,3.215268,0,0,-0.17536042,2,2,2,0,0.014925373,0.759429097,1,3,3,23.5
21903,44336,42.474915,37.875398,9.46884927,0,0,0.09656326,3,3,2,1,0.04225352,0.540132046,1,,0,34
21898,44336,0,0,0,0,0,,0,0,0,0,0,0.539525151,0.975000024,,0,
21913,44336,0,0,0,0,0,,0,0,0,0,0,0.864085674,1,,0,
21716,44335,1594.262899,1459.543537,436.8115058,89.08710558,0,0.08840422,127,127,87,4,0.335999995,0.998601198,0.031413611,4.352941036,74,9.370079041
19283,44326,23262.90715,21977.59969,3531.210994,2.0526745,8791.2265,0.08629346,734,730,603,19,0.159274638,0.979701102,0.157268032,4.175675869,309,24.81917763
20953,44324,10086.43036,9557.508581,2216.799793,798.1823397,88.8392,0.07291816,380,378,330,15,0.162243158,0.933734059,0.749145746,4.470588207,152,25.71693039
21200,44324,5403.936311,4940.47156,1227.089501,305.2089355,0,0.05349537,309,308,245,14,0.166037738,0.971619368,0.882352948,4.392857075,123,8.035714149
21294,44323,1376.318339,1309.402863,388.5176089,119.2440901,1.1475,0.14412013,48,45,37,7,0.105381168,0.984024107,0.812100708,3.555555582,32,22.22222137
19072,44323,125.47129,113.394068,31.75033913,6.95979702,0,0.07421837,6,6,6,0,0.111111112,0.35057503,0.333333343,5,5,4.833333492
20785,44323,619.610728,567.442113,129.9862194,48.82100252,0,0.03629788,50,49,38,0,0.241545901,0.831081927,0.871794879,3.75,15,10
19754,44322,8315.652879,7369.366495,2064.784964,186.8341793,655.3015,0.09027197,711,704,492,24,0.272797525,0.940393209,1,3.857142925,216,6.985795498
19268,44321,1103.108602,1044.556698,290.0796199,28.32099777,0,0.15882983,74,70,39,2,0.171990171,0.958613813,0.778801858,3,6,26.8571434
20730,44320,583.717206,549.730871,164.9177848,45.64974183,0,0.10884511,44,39,28,2,0.129032254,0.96497947,0,5,5,15.10256386
20185,44320,301.602122,277.067255,65.68395189,20.65290017,0,0.03306859,25,21,17,0,0.192307696,0.78703016,0.686274529,5,10,17.47619057
17942,44317,1449.134028,1347.690356,394.295389,75.73995588,0,0.11196017,90,88,76,2,0.190578163,0.95646888,0.634146333,5,40,68.8068161
20473,44316,2708.627298,2562.153986,425.9961839,13.67231405,1024.8617,0.07551004,102,102,89,5,0.030186446,1,0.654545426,4.142857075,29,8.950980186
20181,44316,451.951089,423.439401,104.5646288,57.00929885,0,-0.01009988,34,32,28,1,0.124528304,0.946911991,0.897435904,4,16,7.25
20180,44315,907.685121,833.945868,206.1236151,19.58284713,0,0.06099974,80,79,42,3,0.227692306,0.950473547,0.897435904,2,4,9.974683762
20477,44309,1488.273648,1442.14895,242.2764167,4.71769369,576.8597,0.10589958,47,45,40,4,0.027246376,0.995366037,0.654545426,3,15,28.6222229
19318,44307,3588.146851,3229.223633,862.5675922,119.290443,0,0.08547334,240,236,192,12,0.163028643,0.637795806,0.4375,4.5,126,28.05932236
20183,44307,382.169851,346.075018,85.28896526,20.7244875,0,0.04584509,26,26,25,2,0.160493821,0.974313915,0.686274529,3,12,19.53846169
19936,44306,3608.929283,3311.971784,752.2904252,197.3607883,0,0.03681779,306,306,218,19,0.452662736,0.873351276,0.743243217,4.193548203,130,8.5359478
19761,44303,2825.177403,2547.245386,614.2644864,63.57896605,476.9439,0.08307062,182,181,141,5,0.14040561,0.765401602,0.238095239,4.714285851,99,13.1602211
19559,44301,1087.692536,979.798139,196.0085686,2.07172732,0,0.04052813,99,98,60,3,0.295180708,0.986465037,0.327160507,4.099999905,41,6.295918465
19759,44301,3246.095632,3047.954263,763.6196264,80.96507486,423.0045,0.12011187,174,174,132,3,0.176113367,0.958291471,0.432432443,4.538461685,59,17.8103447
19546,44301,1335.746099,1256.250743,361.0858116,66.42434846,0,0.09522796,104,103,79,4,0.243559718,0.990356147,0.631578922,4.25,51,38.01941681
17876,44299,2822.316415,2632.949087,787.4631982,83.16929372,0,0.14258487,202,202,155,3,0.24937965,0.879462957,0,4.400000095,88,12.50495052
19126,44296,1619.960769,1493.287066,340.4334188,117.21923,0,0.02078616,166,139,104,5,0.314629257,0.651872933,0.743243217,3.769230843,49,5.402877808
16720,44295,771.607747,695.831859,208.7495573,68.78729952,0,0.06109026,54,54,32,3,0.264705896,0.999808431,0,4.125,33,11.5370369
18983,44295,529.117719,481.94344,119.3756214,29.67330458,0,0.03500389,43,43,41,2,0.172690764,0.71162945,0.641025662,,0,17.4883728
19076,44293,5813.74858,5460.536952,1131.773256,-0.52387234,1815.8649,0.10180039,377,375,275,5,0.233976349,0.981242836,0.433962256,3.939393997,130,12.70933342
19280,44293,1580.68848,1503.222317,270.5800172,1.58372856,601.2887,0.0778801,81,81,71,1,0.086631015,0.995170295,0.535211265,3.833333254,23,16.46913528
19075,44293,11147.3636,10112.63008,2750.578166,114.9145108,1326.6914,0.11534482,877,876,564,11,0.27619949,0.992524922,0.838235319,4.265822887,337,3.971461296
19073,44293,669.813705,621.779526,170.9016345,14.81101559,0,0.12155692,42,41,38,0,0.126543209,0.988839507,0.315789461,4.444444656,40,20.73170662
18883,44288,2230.525584,2073.687261,513.3098364,100.3837806,0,0.07330561,183,173,132,4,0.269746661,0.946747124,0.1920439,4.375,70,8.450866699
18901,44287,1064.656381,989.394351,249.5186904,16.54671915,147.5073,0.10539078,89,87,72,1,0.139020532,0.993865907,0,3.428571463,24,10.32183933
18897,44287,5568.832021,5219.480938,1556.467977,205.6223768,179.9339,0.13064382,371,371,271,11,0.192708328,0.966829419,0.61403507,4.25,153,16.18867874
18988,44286,861.069723,791.663103,197.2659482,46.53060237,0,0.04149887,67,67,51,2,0.156327546,0.879265845,0.630434811,3.285714388,23,7.626865864
18879,44286,1076.058845,951.345754,235.992066,48.62131854,0,0.02043223,93,89,75,4,0.22794117,0.917067945,0.666666687,5,45,9.179775238
18986,44286,969.843294,865.021382,215.0525151,69.27795157,0,0.00612888,77,76,65,6,0.223529413,0.744538248,0.400000006,4,36,19.57894707
18981,44286,787.013196,741.583539,184.6364764,38.30812337,0,0.07890904,57,57,53,4,0.1484375,0.998950303,0.236559138,4,16,2.894736767
18383,44284,1085.632062,1022.415534,306.324492,41.99597604,0,0.13444505,70,70,60,0,0.108024694,0.91881299,0,3.75,15,19.27142906
18384,44284,74.045177,69.446328,19.71999662,0.52524609,0,0.1237017,8,8,7,0,0.065573767,0.898827016,0,,0,17.375
18466,44279,1790.220384,1653.913525,488.3160058,54.62110631,0,0.11150564,166,166,118,2,0.359307349,0.99939239,0,4,52,14.69879532
17906,44272,3933.074223,3562.115376,1059.252661,207.0977366,0,0.07696366,344,342,276,13,0.284999996,0.987802625,0.5,3.785714388,106,8.622806549
17607,44270,1511.52182,1414.035221,391.1894957,74.21608238,0,0.10001355,113,113,83,4,0.185245901,0.986012995,0,4.099999905,41,5.70796442
17433,44269,2048.841508,1880.766125,521.7562647,88.86950281,0,0.08746705,155,154,115,4,0.30392158,0.996078074,0,4.699999809,47,5.818181992
17616,44267,2619.488384,2399.017001,716.9268384,133.9496465,0,0.11195983,197,196,160,7,0.203761756,0.994258702,0,3.928571463,55,13.22959137
17615,44267,2993.417656,2786.133474,829.6592499,107.1982479,0,0.13236015,202,202,163,5,0.270635992,0.989249766,0.25454545,4.125,66,11.40099049
17144,44261,6924.970931,6341.626794,1142.070199,324.6012133,0,0.00550682,383,382,304,13,0.224441826,0.922958851,0.402985066,4.347826004,200,18.17277527
16428,44260,10181.04771,9503.566945,1493.158759,52.02357686,3760.2994,0.05392527,469,467,374,4,0.209480807,0.913222432,0.905961394,4.285714149,180,18.84368324
16940,44258,1396.127513,1242.729501,310.6823754,59.61323575,0,0.04434024,82,82,72,2,0.086044073,0.865332246,0,4.076922894,53,13.40243912
16220,44257,21448.88679,20132.99774,4156.004933,2475.136879,284.6405,-0.01156619,1009,1003,778,8,0.276707053,0.997091174,1,4.351063728,409,16.95014954
15917,44256,2269.03895,1996.756556,499.1885927,0,0,0.10418109,127,126,90,7,0.297169805,1,1,4.533333302,68,15.09523773
16719,44255,7021.748891,6578.767775,1111.598243,37.02367076,2608.8067,0.06455352,371,369,300,10,0.176079735,0.836281002,0.555555582,3.944444418,142,15.58536625
15947,44251,298.443625,276.978645,61.9333187,32.92881053,0,-0.00157056,27,24,19,1,0.284090906,0.999953389,0.743243217,5,5,15.16666698
11194,44251,1976.197934,1872.82547,461.1235796,40.39142902,0,0.11730126,115,114,98,0,0.170876667,0.978886604,0.902438998,4.588235378,78,30.13157845
16408,44251,7491.191193,7154.307534,1480.389875,35.64059582,2135.9509,0.11825179,343,342,263,6,0.25869894,0.964242578,0.931506872,4.689655304,136,21.584795
16462,44251,3310.960497,3030.801601,689.4890155,102.3043172,0,0.0509825,308,308,223,9,0.414305001,0.967776,0.743243217,3.958333254,95,9.402597427
16412,44251,796.561734,758.421336,204.7737609,9.50368214,0,0.15137246,38,38,23,1,0.137184113,0.972071826,0,3.799999952,19,45.44736862
16232,44246,1188.047698,1098.911287,251.7386525,59.92197496,0,0.03261864,114,109,92,10,0.284615397,0.849422514,0.753424644,4,60,7.12844038
16230,44246,2007.939174,1848.796805,418.6941434,87.89753974,0,0.04117683,191,186,144,7,0.368421048,0.963408828,0.753424644,4.071428776,114,12.16129017
16235,44246,980.168098,891.764675,203.8533086,46.78510288,0,0.05313874,81,79,64,4,0.313953489,0.94994086,0.753424644,3.599999905,18,9.835443497
15568,44246,0,0,0,0,0,,1,0,0,0,0.0125,0.960906744,0.137931034,,0,
16228,44246,1073.798688,974.276208,223.1737309,77.69505674,0,0.0034542,94,94,80,3,0.332155466,0.876678288,0.743243217,3.857142925,27,7.936170101
16062,44245,4495.071125,4057.473065,996.7833619,230.6151413,0,0.05077456,233,230,190,16,0.174735248,0.459128112,0.833333313,4.434782505,102,24.13043404
11004,44245,1157.566427,1113.585726,296.8614524,135.8814303,0,0.07307445,45,42,38,7,0.113636367,0.965351641,1,4.199999809,21,18.11904716
15955,44245,2000.394216,1843.982725,422.2100711,56.78095402,0,0.06860633,181,178,139,7,0.311531842,0.97344172,0.753424644,2.615384579,34,7.438202381
15994,44244,75.766385,68.967349,17.24289994,1.05401236,0,0.10605064,5,5,5,0,0.056179777,0.976341486,0,,0,22.60000038
16023,44244,3649.049921,3347.847062,767.7426633,195.0646371,0,0.03883781,325,321,269,26,0.378220141,0.933866918,0.743243217,3.65625,117,15.41433048
15966,44244,1772.187424,1643.942267,374.9732431,75.79037288,0,0.04909543,162,162,128,10,0.394607842,0.999359787,0.753424644,3.888888836,35,7.518518448
16013,44244,668.365395,636.208376,171.2216448,32.47862646,0,0.12786731,32,31,27,1,0.135371178,0.923182428,0,4,4,34.58064651
15962,44244,1638.344912,1525.538962,337.8655867,70.52704343,0,0.06053879,161,161,125,4,0.390243888,0.999674141,0.743243217,3.636363745,40,5.981366634
15594,44242,2498.959202,2334.229812,694.8067994,152.8071908,0,0.11488138,156,153,132,4,0.207547173,0.972595632,0.24835743,3.909090996,43,17.60130692
15612,44239,6205.047614,5530.586014,1371.352255,188.4353452,0,0.06600319,475,469,359,10,0.213961929,0.997375488,0.984392405,4.370370388,118,9.968016624
15617,44239,2601.876568,2320.737073,575.7837125,126.3348117,0,0.04242674,222,201,159,7,0.199813262,0.926177979,0.991366029,4.125,66,13.19402981
15639,44238,1138.954235,991.038147,247.1322492,38.1851965,0,0.01405428,93,86,81,4,0.115236878,0.987927616,0.504120886,5,15,14.5581398
15561,44237,302.092343,283.819823,70.95443693,7.88092996,0,0.08285231,24,23,19,0,0.117647059,0.970615447,0.137931034,3.666666746,11,19.17391396
15557,44237,203.80132,193.4472,34.68118286,2.11475553,54.731,0.05091586,13,13,11,0,0.086092718,0.96279794,0.137931034,3,6,19.07692337
15603,44237,1914.125805,1775.579777,521.2299506,149.8611514,24.4237,0.08546243,146,140,123,5,0.075869337,0.992301822,0.181818187,3.833333254,46,16.62857056
15564,44237,59.497272,52.144296,13.03607002,4.45505664,0,-0.02207089,5,5,4,1,0.050000001,0.968848228,0,,0,14.60000038
11005,44232,1183.362513,1123.519184,303.3501794,77.93696278,0,0.12719637,41,40,32,4,0.144876331,0.978401721,1,3.5,7,18.52499962
14468,44228,5497.627766,5001.600051,1341.671204,210.5718103,0,0.08526996,381,364,273,10,0.301369876,0.977380991,0,4.741935253,147,14.26923084
14893,44228,3837.463049,3534.720994,634.4775859,-1.05861801,1442.5428,0.06901768,200,198,165,1,0.092531703,0.995714843,0.518518507,3.857142925,108,17.13636398
14896,44226,1986.663199,1859.904759,553.3251737,45.83265598,0,0.15019435,144,143,118,1,0.200836822,0.854391932,0.722222209,4,44,12.98601437
14892,44225,2353.731427,2229.206189,400.0102117,0,905.7215,0.08100372,127,127,99,2,0.090322584,0.999013305,0.907407403,4.642857075,65,14.05511856
12575,44222,1670.18433,1529.152477,409.1626417,74.51575883,0,0.07223151,114,114,94,5,0.116856255,0.998604417,0.382978737,3.111111164,28,11.97368431
14469,44219,5059.536084,4667.87399,1145.2409,224.9036704,0,0.07785534,317,312,231,14,0.196875006,0.870985329,1,4.736842155,90,31.94230843
14453,44218,786.323635,729.489715,191.4964572,22.86578423,0,0.11952934,51,50,46,1,0.087628864,0.926907301,0.819999993,3.599999905,18,19.23999977
13899,44214,3840.864178,3414.999018,879.6807781,96.81103063,0,0.0809243,321,305,238,4,0.17733711,0.937355042,0.908634543,4.190476418,88,13.26885223
13095,44212,1052.613012,955.802862,258.018167,57.44817807,0,0.05157146,105,96,83,5,0.203125,0.986501634,0,4.666666508,14,8.395833015
13373,44212,1437.547082,1303.97015,299.913133,75.89271748,0,0.00550292,124,120,100,6,0.325396836,0.988737106,0.743243217,3.9375,63,8.258333206
12724,44211,2462.812427,2267.715327,571.9996497,118.278704,0,0.06534387,276,276,183,13,0.293991417,0.978273809,0.46875,4.083333492,49,15.63043499
13701,44211,885.550927,834.351749,246.5979786,26.19394493,0,0.14104612,59,59,51,1,0.118236475,0.999783516,0,3,6,13.15254211
13370,44210,7316.166636,6753.19381,1547.585515,476.7127695,0,0.02718467,582,581,444,23,0.418115944,0.999974787,0.743243217,3.795454502,167,11.78141117
13372,44210,4940.687217,4522.960513,1029.935624,203.5845706,0,0.05451248,460,457,348,18,0.376146793,0.895037115,0.743243217,3.625,174,6.056892872
13374,44210,133.042762,124.406747,28.17274036,17.02172896,0,-0.02504627,12,12,12,0,0.184615389,0.773562849,0.743243217,3,3,4
13371,44209,2540.482442,2321.008295,531.1637378,146.3777428,0,0.0219853,232,226,183,17,0.375609756,0.964983165,0.743243217,3.740740776,101,10.77433586
12737,44208,961.144856,925.532931,222.0896323,119.755899,0,0.05677997,41,34,32,2,0.117478512,0.671903431,0.898734152,3.888888836,35,25.61764717
13128,44205,1712.857368,1582.972458,468.2752366,26.3914966,0,0.15936009,104,104,70,0,0.149560124,0.948168516,0.513513505,2,4,16.78846169
8851,44205,9472.767263,8784.122257,1909.449986,232.5460885,1610.3753,0.08048505,631,626,466,17,0.261686146,0.99693495,1,4.368421078,166,9.984025955
13387,44204,935.123066,891.308217,239.2265963,36.70749864,46.3458,0.1322115,69,68,47,2,0.209230766,0.985579312,0.458620697,3,9,15.5
13149,44204,835.023289,731.247767,210.0758842,20.53215766,0,0.09492231,67,63,55,2,0.241007194,0.801979303,0,4.125,33,14.88888931
13419,44201,2577.027439,2365.570666,662.289167,66.47654096,0,0.10447267,181,180,138,1,0.14354451,0.990792394,0.348547727,4.142857075,58,17.54444504
13435,44201,8223.253177,7695.366295,1659.834632,190.5992691,1056.0123,0.08379875,442,438,302,5,0.255678505,0.97443974,0.978365362,4.199999809,105,12.69406414
12159,44200,2217.380563,2053.194088,615.9582265,86.09909618,0,0.1394648,109,108,76,2,0.153627306,0.948073566,0.664459169,4.533333302,68,14.11111069
13201,44198,410.681145,375.085566,75.03059095,0,0,0.04510023,38,37,28,1,0.327586204,0.96837014,0.771276593,4,8,9.486486435
13085,44196,1948.899877,1793.174707,447.3155419,81.05101874,0,0.07605759,116,116,100,1,0.179407179,0.996205449,0.914893627,4.5,45,10.29310322
13199,44195,2998.961289,2742.136367,763.5360853,122.0167727,0,0.10325486,189,187,138,8,0.268085092,0.995100677,0,4.384615421,57,18.31015968
12508,44195,333.201212,300.523094,69.1217769,31.99786138,0,-0.03365406,25,25,22,0,0.120192304,0.995610833,0.884897947,2.666666746,8,21.92000008
13305,44195,2121.577545,2001.512049,545.4478639,171.7361682,0,0.08078602,121,120,108,0,0.195121944,0.830773294,0.863636374,4.099999905,41,10.33333302
12499,44194,825.930258,759.611827,183.7409749,40.28898841,0,0.03898879,95,95,75,2,0.25,0.845819473,0,4.166666508,25,9.821052551
12731,44187,865.703337,735.79097,194.8227191,41.62735227,0,-0.29336212,82,81,51,6,0.313636363,0.995564222,0.540540516,4.666666508,42,14.28395081
4469,44184,314.704352,285.84483,64.45256385,18.44102186,0,0.02132282,24,23,21,1,0.203389823,0.968729854,0.871794879,3,6,10.652174
12502,44183,333.110159,306.742345,72.5268419,18.61476935,0,0.03080928,35,35,26,3,0.213414639,0.929480374,0,,0,27.08571434
11971,44182,697.854218,610.576606,166.2091422,6.53622261,56.5457,0.08698138,68,56,40,0,0.158415839,0.984095871,0.96825397,4.444444656,40,32.7678566
12728,44182,3317.893757,3039.73539,809.8162092,171.2338498,0,0.07128806,332,332,214,12,0.353196114,0.998849213,0.521739125,4.208333492,101,12.97590351
12501,44182,205.871699,186.202046,46.55051165,15.62996356,0,-0.00334466,24,22,19,2,0.075235106,0.99966687,0,3.400000095,17,12.18181801
12498,44182,1119.155285,1030.506194,284.4640134,14.78303488,0,0.12791332,86,84,45,1,0.262345672,0.919068992,0.100000001,4,24,21.84523773
11973,44177,348.904375,311.355426,62.28331007,0,0,0.02738496,33,29,27,0,0.192771077,0.925285339,0.762285709,,0,9.758620262
11966,44175,2970.3772,2590.533864,770.0208678,77.08251535,0,0.0838634,271,266,214,5,0.145494029,0.991822124,0.448494464,4.607142925,129,13.82706738
12232,44175,977.481412,915.706893,238.0715919,36.43135168,0,0.11424125,54,50,40,3,0.150141641,0.570083261,0.646714091,4,8,13.03999996
12056,44175,1578.050991,1455.432212,427.2859266,69.746316,0,0.10758175,120,119,97,5,0.197693571,0.958378136,0,4.071428776,57,8.327731133
12154,44175,1038.05807,969.689495,287.4621126,64.59516633,0,0.12083012,43,43,39,4,0.190265492,0.955215752,0.868055582,4.75,19,15.069767
12233,44174,950.334465,886.924193,228.8672917,35.24688013,0,0.11621007,54,50,46,5,0.170418009,0.568996727,0.646701396,3.333333254,10,20.89999962
